"mz","rt","into"
413.116,3634.404,855168.641
413.298,4114.845,626592.407
414.176,3061.631,352227.449
414.904,3449.74,519726.857
415.98,3449.74,417714.336
416.1,2689.172,508248.314
416.905,3451.305,383541.553
417.991,3451.305,235367.896
422.1,2894.181,438207.825
422.253,3758.035,171902.528
423.172,3884.797,293529.353
423.163,3670.398,268716.76
423.145,3254.12,255168.616
424.1,3656.313,162252.288
424.2,2953.649,1823457.475
425.1,3238.471,209499.856
425.2,2953.649,515112.613
426.1,3016.247,843517.44
426.2,3867.582,7174453.517
428.1,2639.094,320345.747
429.158,2952.084,641009.19
429.2,3892.621,238723.331
429.226,4080.416,381505.076
430.1,2687.607,2124743.955
430.2,4077.286,278948.739
431.071,2684.477,796036.925
431.2,4077.286,98410.15
432.11,2692.302,101673.066
433.194,3820.634,518192.119
436.22,2952.084,646464.614
436.225,3664.138,703821.217
437.1,3285.419,306473.942
437.2,3664.138,245629.959
438.134,3454.434,3562086.938
438.3,4061.636,886542.593
439.151,3454.434,875625.286
439.3,4061.636,290968.556
440.16,3471.649,476358.757
441.215,3664.138,378257.169
443,2671.958,121808.151
444.093,2687.607,304396.916
444.178,2898.876,130090.625
444.34,3745.516,219615.504
447.2,3875.407,4874466.866
447.336,3551.462,217162.192
448.2,3584.326,2336776.523
449.959,2942.695,272753.986
450.17,3632.839,212278.851
451.184,2939.565,294935.621
452.1,3077.281,1954888.436
453.164,3750.211,343719.703
454.116,3290.114,10171632.072
455.1,3290.114,2443696.615
456.118,3290.114,461602.347
458.253,2944.26,1203598.616
458.2,3044.417,588548.105
460.098,3449.74,113363.413
460.164,3236.906,176637.471
461.035,3545.202,153591.759
461.196,3911.401,379994.197
461.331,3750.211,522272.039
463.923,3750.211,139773.274
464.2,3465.389,9579511.71
464.3,3858.192,583311.132
465.2,3465.389,2583915.229
465.3,3859.757,122192.172
466.1,3482.604,165357.116
466.2,3692.307,3551395.169
466.3,3747.081,166697.142
467.2,3692.307,1099746.423
468.216,2938,2828119.345
469.2,2939.565,840647.035
469.284,3546.767,425817.484
470.259,2939.565,168051.873
470.931,3815.939,1246666.106
471.966,3815.939,618779.665
471.938,2936.435,370069.986
472.963,3815.939,873343.822
473.177,2938,498129.038
473.978,3815.939,411591.24
474.1,3077.281,227134.373
474.155,2939.565,204312.358
474.347,3538.942,113896.657
475.134,3742.386,466876.726
476.1,3288.549,501276.116
478.1,3166.483,347087.265
478.206,3634.404,1224491.998
479.249,3634.404,428987.877
480.184,3319.848,40615554.482
480.3,2936.435,1158459.515
481.124,3319.848,10828009.307
482.1,3329.238,483309.56
482.2,3604.67,7566667.904
483.1,3545.202,341042.72
483.2,3606.235,2037483.181
483.29,3743.951,994333.129
484.2,3604.67,386938.141
485.169,2928.61,218364.45
485.207,3648.489,579685.156
485.837,3745.516,177951.026
486.133,3466.954,317441.046
486.235,3648.489,182515.117
487.337,3014.682,141379.559
488.197,2881.661,197835.951
488.345,3736.126,794106.04
489.223,3643.794,91519.325
490.315,3878.537,142414.905
491.188,3379.317,332159.073
491.281,3840.978,303607.047
491.327,3540.507,323345.274
492.2,3662.573,598203.048
492.3,3845.673,148577.08
493.213,3664.138,669101.856
494.2,3430.96,1125753.182
495.15,2927.045,283623.236
495.215,3435.655,251722.425
496.2,3404.356,30735807.43
496.2,3335.498,11334525.683
497.069,3737.691,634415.005
497.2,3404.356,8286158.886
497.2,3335.498,3042307.763
498.189,3337.063,643532.479
498.2,3405.921,1479781.413
499.179,3404.356,216300.193
500.112,3049.111,173685.684
502.106,3169.613,15739987.308
502.307,2930.175,1635422.828
503.1,3169.613,4456402.123
503.2,3202.477,253680.24
504.136,3263.51,4880156.913
504.937,3526.422,286928.405
505.168,3263.51,1430487.091
505.34,3737.691,1429718.27
506.17,3391.836,4287224.276
507.184,3391.836,1282636.745
507.3,3639.099,194574.885
508.1,3734.561,777542.08
508.2,3529.552,37407862.584
508.3,3842.543,2015836.238
509.1,3736.126,151322.98
509.2,3529.552,10457527.331
509.3,3840.978,656212.504
510.2,3767.425,8684160.76
510.372,3729.866,936285.527
511.2,3767.425,2459948.845
511.334,3451.305,191711.954
512.2,3767.425,490427.669
512.283,2925.48,2744626.005
513.274,2925.48,830092.997
513.255,3840.978,333315.952
513.328,3524.857,461814.318
514.284,2925.48,172759.788
514.233,3840.978,108007.973
515.2,3662.573,107419.552
515.217,3405.921,77974.576
515.877,2927.045,415043.611
517.192,2925.48,428335.291
518.194,3407.486,1211914.85
518.27,3517.033,320143.815
519,3731.431,697415.665
519.154,3405.921,333393.221
520.1,3995.908,414731.734
520.2,3265.075,719630.82
520.2,3204.042,823155.875
520.305,4138.319,235753.165
521.2,3202.477,261307.087
522.2,3363.667,20649659.343
522.2,3427.83,14282159.366
523.2,3363.667,6052296.838
523.2,3427.83,4390354.968
524.1,3241.601,1341061.993
524.2,3690.742,24143626.301
524.2,3621.884,3823835.334
524.328,2927.045,1387837.33
525.1,3243.166,380189.531
525.2,3690.742,7119784.197
525.3,3634.404,656411.08
526.1,3179.003,18101290.883
526.2,3690.742,1499603.937
526.977,3521.727,387267.412
527.1,3179.003,5331955.517
527.331,3731.431,1883395.379
528.119,3241.601,1942208.732
528.123,3179.003,1028635.375
528.121,3293.244,750822.15
529.116,3241.601,604379.544
529.232,3634.404,546220.758
530.004,3731.431,547482.752
530.2,3355.842,17944520.216
530.916,2902.006,1091568.129
531.1,3402.791,163184.115
531.2,3355.842,5629492.05
531.976,2903.571,282682.703
532.2,3490.428,2821638.085
532.2,3355.842,1218999.434
532.352,3725.171,1005711.861
532.944,2900.441,794778.819
533.2,3490.428,892119.553
533.9,2897.311,90184.69
534.2,3590.585,2094532.267
534.3,3862.887,1598952.503
535.2,3590.585,663227.375
535.319,3517.033,839619.298
536.087,3546.767,91729.853
536.2,3720.476,6678458.216
537.2,3720.476,2162158.953
537.378,3465.389,234731.787
537.934,2922.35,298877.736
538.1,3989.648,246050.415
538.049,3515.468,160652.166
538.2,3715.782,312606.587
538.332,4138.319,222258.17
539.19,2919.22,214864.505
540.362,3510.773,385512.304
540.963,3725.171,592624.117
542.115,3930.18,274475.813
542.3,3113.275,43777.445
544.2,3199.347,2828155.32
545.2,3199.347,938167.42
546.198,3679.788,738016.335
546.18,3204.042,714817.517
546.206,3016.247,1160606.245
546.337,2925.48,825428.183
547.197,3681.353,214477.201
547.227,3014.682,410589.818
547.402,4139.884,75847.725
548.1,3186.827,769992.376
549.003,3515.468,450300.244
549.379,3725.171,2105563.892
550.2,3665.703,7051389.931
550.2,3599.975,5344329.289
550.3,3634.404,888607
551.204,3665.703,2279251.945
551.2,3598.41,1870068.017
551.4,3967.739,279495.364
551.909,3723.606,440132.058
552.2,3665.703,534025.77
552.3,3828.458,3343973.289
553.3,3828.458,1153573.758
554.093,3216.561,125869.784
554.3,3828.458,282520.986
554.422,3720.476,844677.199
555.263,3629.709,166382.981
556.141,3443.48,228418.885
556.3,2914.525,2346051.413
557.245,2914.525,758154.112
557.295,3826.893,562866.185
557.407,3510.773,1176247.347
558.173,3537.377,376766.981
558.175,4022.513,194580.497
558.266,3826.893,184959.219
559.112,3819.069,135715.594
559.364,3319.848,377361.314
559.94,3512.338,246662.898
560.2,3648.489,279364.344
560.365,3321.413,159121.986
561.1,3651.619,72766.464
561.21,2914.525,393787.403
562.423,3504.513,227926.6
562.989,3718.912,532369.061
563.389,3470.084,458482.4
564.243,3457.564,528828.543
564.371,4141.449,218525.645
565.195,3448.175,117170.52
566.1,3207.172,116013.512
566.3,3919.226,495817.35
567.411,3695.437,345912.836
568.2,3205.607,3382320.175
568.3,3618.755,1822905.468
568.334,2914.525,556222.354
569.2,3204.042,1169376.024
569.3,3617.19,613761.403
569.8,2922.35,638431.714
570.1,3102.32,1107333.581
570.2,3200.912,232350.855
570.366,4130.494,132149.893
570.314,3618.755,156663.458
570.983,3507.643,342207.252
571.103,3102.32,358175.764
571.414,3717.347,2219742.239
571.7,2920.785,250214.061
572.2,3662.573,1007070.946
572.2,3391.836,322391.075
572.832,2919.22,181887.233
573.2,3662.573,346704.052
573.3,3618.755,443742.391
574.257,3618.755,167364.199
575.338,4128.929,366191.424
576.231,2859.752,379595.199
576.3,4128.929,177681.439
576.432,3714.217,635178.086
577.35,3942.7,4788973.799
578.282,3836.283,966805.684
578.349,3942.7,2081580.35
579.109,2792.459,852780.481
579.3,3815.939,680317.04
579.409,3507.643,1572160.403
580.143,2792.459,325727.537
580.291,3817.504,252749.199
581.1,3139.879,87311.198
581.392,3950.525,385608.765
581.954,3507.643,251687.924
583.259,2905.136,189509.975
584.324,3502.948,279786.005
584.997,3712.652,420505.267
590.166,3207.172,279821.979
590.291,3003.728,1450836.053
590.406,2909.831,274918.999
591.274,3003.728,523337.291
592.106,3102.32,151219.299
592.359,3840.978,142292.839
593.022,3502.948,284133.575
593.178,3654.748,114447.731
593.466,3712.652,2446358.714
594.334,3615.625,486174.016
595.2,3005.293,264081.385
595.308,3610.93,339975.426
595.868,3714.217,381904.347
596.334,3815.939,4482351.436
597.371,3815.939,1671423.264
598.352,3814.374,400723.553
598.439,3706.392,592732.098
599.3,3897.316,2080853.829
