"mz","rt","into"
366,2692.302,2118036.49
366.1,2795.589,942350.697
366.2,3858.192,281201.171
367.2,3540.507,1607496.27
368.2,3538.942,441341.213
370.2,3044.417,207249.023
370.2,3002.163,207360.935
372.2,3254.12,2934672.465
373.189,3254.12,703978.477
376.2,3729.866,141468.112
377.056,3080.411,85111.618
379.122,3337.063,1075704.376
380.1,3163.353,1765811.493
380.2,3340.193,128146.895
381.11,3163.353,371351.68
382.109,3255.685,846849.935
382.205,3798.724,317220.06
385.138,3186.827,877203.971
389.2,3363.667,659322.263
390.158,3363.667,181618.984
391.119,3632.839,2159509.09
392.14,3631.274,566597.972
392.2,2936.435,526222.942
395.181,3731.431,146232.058
396.198,3337.063,372788.872
397.175,3338.628,114604.593
398.1,3382.447,71722.46
398.2,3322.978,1441434.458
398.3,4071.026,100635.107
399.2,3321.413,262884.996
400.2,3610.93,6745245.849
401.1,3333.933,205112.03
401.2,3610.93,1834093.608
404.104,2706.387,200954.043
410.27,3944.265,899985.582
411.286,3944.265,285571.596
412.293,4128.929,781156.104
413.1,3629.709,156926.662
413.295,4128.929,230747.928
414.1,3072.586,95257.969
422.164,3274.465,142468.947
423.148,3269.77,191746.741
424.2,3432.525,1348980.002
425.184,3432.525,421970.182
425.335,3676.658,85517.954
426.1,3028.767,231450.98
426.2,3623.449,6937764.438
426.3,3535.812,104103.8
427.2,3623.449,1855249.204
429.2,3892.621,1374609.08
430.1,2692.302,2957369.111
430.2,3892.621,443495.875
431.1,2692.302,844283.423
433.181,3819.069,378265.467
436.16,3631.274,93147.232
438.173,3471.649,2084213.728
438.285,4063.201,466565.584
439.196,3471.649,516781.091
439.278,4063.201,159371.11
440.2,3493.558,257958.533
444.104,2692.302,214580.687
447.2,3876.972,1764225.355
448.2,3416.876,1012971.603
449.1,3301.069,83447.365
449.2,3416.876,331146.365
452.1,3086.67,774503.242
454.1,3304.199,3948637.641
454.1,3368.362,868988.16
455.119,3304.199,949750.908
456.17,3304.199,204643.473
458.167,3052.241,263382.183
462.1,3236.906,53665.415
462.1,3335.498,70528.29
462.2,3272.9,914624.248
463.198,3276.03,266279.225
464.191,3474.779,5782601.985
465.2,3476.344,1500152.908
466.2,3712.652,2793018.196
467.2,3712.652,740599.63
468.2,3152.398,301389.026
476.103,3302.634,250077.61
478.1,3177.438,204349.262
478.205,3632.839,1376508.979
479.233,3632.839,451095.018
480.167,3330.803,24423707.247
481.179,3330.803,6360075.43
482.2,3628.144,4661342.123
483.2,3626.579,1225570.548
484.168,3628.144,241059.338
486.171,3477.909,187876.378
486.218,2808.109,109864
491.206,3426.265,294816.236
492.2,3675.093,407576.762
492.3,3625.014,73979.464
493.2,3737.691,270604.115
494.194,3432.525,413482.328
494.189,3135.184,400462.88
496.2,3449.74,25710357.704
496.2,3374.622,7713099.757
497.2,3449.74,6992526.211
497.2,3374.622,2123570.981
498.2,3449.74,1338427.485
498.174,3373.057,610146.043
499.1,3348.018,96453.358
499.187,3451.305,149785.807
502.108,3179.003,8505189.924
503.111,3179.003,2417541.782
504.1,3179.003,488096.803
504.17,3272.9,1771182.392
505.153,3272.9,515065.734
506.196,3407.486,2029890.836
507.2,3409.051,640276.427
508.1,3374.622,666645.226
508.2,3538.942,20618865.558
509.1,3376.187,187834.022
509.2,3538.942,5919454.303
510.2,3798.724,2452518.254
510.2,3538.942,1168207.269
511.2,3797.159,727804.021
512.1,3365.232,118802.979
515.278,3451.305,72267.419
518.18,3448.175,833408.718
519.151,3448.175,219875.81
520.2,3235.341,720775.281
520.2,3299.504,544415.634
521.188,3233.776,204511.07
521.218,3297.939,172003.654
522.2,3399.661,15307287.503
522.2,3468.519,11132861.283
523.2,3399.661,4483000.149
523.2,3468.519,3249434.059
524.2,3758.035,21509131.857
525.2,3756.47,6413462.778
526.1,3186.827,10534823.293
526.2,3758.035,1272025.778
527.114,3186.827,3218986.304
528.1,3297.939,317597.97
528.143,3250.99,678049.888
528.117,3186.827,617227.235
529.146,3250.99,211251.851
530.198,3363.667,9300900.108
531.2,3363.667,2830861.141
532.17,3363.667,580965.778
532.19,3498.253,862777.381
532.3,3670.398,159190.235
533.191,3499.818,278404.523
533.3,3906.706,152282.325
534.2,3601.54,670008.303
534.3,3875.407,1145940.855
535.198,3599.975,210969.345
535.315,3870.712,352808.898
536.068,3934.875,139962.868
536.2,3728.301,2338714.917
536.2,3582.761,876371.416
537.068,3934.875,68842.035
537.2,3728.301,712216.088
537.202,3584.326,261179.598
544.1,3388.706,60093.44
544.2,3227.516,2267362.158
545.195,3227.516,704007.223
548.1,3193.087,600716.746
548.4,3523.292,101874.301
549.1,3189.957,162508.215
549.338,4138.319,109779.493
550.2,3718.912,4081919.914
550.237,3640.664,3069773.032
550.3,3681.353,609086.194
551.2,3718.912,1314874.809
551.217,3640.664,1020536.747
551.3,3687.613,149947.616
552.1,3371.492,237708.442
552.246,4077.286,1390504.989
553.3,4083.546,231920.072
554.106,3224.386,323073.464
555.1,3218.126,56323.516
555.245,3635.969,155988.245
556.342,2920.785,56475.597
558.176,3402.791,252868.136
558.194,3540.507,207943.335
559.125,3404.356,84898.784
562.2,3437.22,139936.264
564.207,3487.298,373670.929
564.4,4147.709,50245.566
565.3,3491.993,92879.259
566.2,3593.715,864560.704
567.198,3593.715,274791.934
568.2,3233.776,2520927.04
568.308,3631.274,166357.035
569.1,3269.77,36597.525
569.2,3233.776,885024.39
569.355,3629.709,63009.358
570.125,3240.036,474538.592
570.438,3527.987,103484.865
572.076,3732.996,77638.297
572.2,3426.265,278056.719
573.2,3427.83,106757.58
576.4,3653.184,54137.688
579.129,2795.589,970436.155
579.44,3524.857,72984.45
580.188,3595.28,539466.436
580.2,3415.311,630636.789
580.109,2797.154,351453.615
581.196,3415.311,210101.408
581.219,3595.28,160696.891
584.066,3521.727,56439.604
590.263,3013.118,285201.617
591.215,3009.988,106684.651
592.2,3687.613,235165.394
592.432,3518.598,106611.367
593.343,3728.301,79095.257
594.2,3416.876,210326.15
594.321,3621.884,689400.004
595.307,3623.449,276909.612
596.3,3830.023,171784.273
597.332,3831.588,67707.448
599.27,3621.884,161904.119
